row,created_at
40166506,2016-09-29
40249839,2016-09-29
40333172,2016-09-29
40416505,2016-09-29
40499838,2016-09-29
40583171,2016-09-29
40666504,2016-09-29
40749837,2016-09-29
40833170,2016-09-29
40916503,2016-09-29
40999836,2016-09-29
41083169,2016-09-29
41166502,2016-09-29
41249835,2016-09-29
41333168,2016-09-29
41416501,2016-09-29
41499834,2016-09-29
41583167,2016-09-29
41666500,2016-09-29
41749833,2016-09-29
41833166,2016-09-29
41916499,2016-09-29
41999832,2016-09-29
42083165,2016-09-29
42166498,2016-09-29
42249831,2016-09-29
42333164,2016-09-29
42416497,2016-09-30
42499830,2016-09-30
42583163,2016-09-30
42666496,2016-09-30
42749829,2016-09-30
42833162,2016-09-30
42916495,2016-09-30
42999828,2016-09-30
43083161,2016-09-30
43166494,2016-09-30
43249827,2016-09-30
43333160,2016-09-30
43416493,2016-09-30
43499826,2016-09-30
43583159,2016-09-30
43666492,2016-09-30
43749825,2016-09-30
43833158,2016-09-30
43916491,2016-09-30
43999824,2016-09-30
44083157,2016-09-30
44166490,2016-09-30
44249823,2016-09-30
44333156,2016-09-30
44416489,2016-09-30
44499822,2016-09-30
44583155,2016-09-30
44666488,2016-09-30
44749821,2016-09-30
44833154,2016-09-30
44916487,2016-09-30
44999820,2016-09-30
45083153,2016-09-30
45166486,2016-09-30
45249819,2016-09-30
45333152,2016-09-30
45416485,2016-10-01
45499818,2016-10-01
45583151,2016-10-01
45666484,2016-10-01
45749817,2016-10-01
45833150,2016-10-01
45916483,2016-10-01
45999816,2016-10-01
46083149,2016-10-01
46166482,2016-10-01
46249815,2016-10-01
