id,created_at,text,screen_name,description,location,followers_count,statuses_count,retweet_count
"793445615183159296","2016-11-01","rt thehermancain clinton campaign manag admit hillari could nt even make email statement without lie","BrandyDianeK2","trump proven lead america","AL","1642","13285","323"
"793445613744558080","2016-11-01","morningjo for s worth i think yall handl elect tremend integr morningmika","CarlWritestoo","have nt long time i chanc take write serious i m","NC","37","212","0"
"793445616395300864","2016-11-01","rt juliaioff in case insan unclear i repeat trump org server design secret exclus communic wit","TheYumDiary","connect awesom human even awesom pr nerd food nerd garden nerd interweb nerd let s parti","SC","2520","5887","8624"
"793445618286989313","2016-11-01","rt realdonaldtrump look way crook hillari handl email case total mess she unfit presid","SamuelBarnhouse","marshal univers enjoy life coffe madi don trust govern","WV","432","13702","18317"
"793445619138461698","2016-11-01","hillari to be indict after elect trump respond to fbi investig via youtub","upholdfreedom","dedic take countri back american live matter patriot still exist stopthecaravan nosoci","VA","236","7722","0"
"793445611278372864","2016-11-01","rt trumpmovementus donald trump s fivepoint plan rid washington corrupt draintheswamp","sambosam4","just averag educ trump support enjoy watch clinton go hell disappoint msm pathet govern maga","TN","631","18053","326"
"793445616475070464","2016-11-01","rt sergenyt latest unpaid trump vendor is his own pollster file show via nytim","legallybae","follow michellemalkin sffed corybook bernardkerik yesnicksearci cvpayn carminesabia johnnyjoey jessekellydc roncoleman","NY","4473","706281","2"
"793445613220294656","2016-11-01","christinawilki bannerit especi sinc becom obvious trump nt know shit foreign polit","rajalowe","degre art historystudio art work juvenil justic system retir builtdirector earli childhood educ center politicalindepend","VA","407","48421","4"
"793445611848757249","2016-11-01","joefreedomlov one happiest day life trump win pleas vote trump know care children s futur","jdong32","a great depress kid assign honor guard star general hull taylor lemnitz lemay power once potus truman","GA","491","30573","1"
"793445611186053120","2016-11-01","rt ofccadjust minut circus coverag crookedhillari done entir nation process notic s hillar","sssweetsleep","freecontrol free hous told live free collegetold big govt top heavi structur law physic it crush citizen","FL","1774","53514","10"
"793445622388961280","2016-11-01","this sum trump perfect","grammy620","retir conserv grandma love dog fish maga kag follow sean hanniti ann coulter lnyhbt no list","IL","13451","339750","2"
"793445625291542529","2016-11-01","rt paul ryan vote trump wisconsin trump vote","Dianne09314822","proud daughter american expow wwiishot germani march liber general patton armi april best generat ever","NJ","15891","90714","264"
"793445622628159488","2016-11-01","rt betheastwood well part problem mani trump support racism sexism featur bug","EduardQualls","author nontradit revolutionari vex vike because shitpost i block fascist messag without post argument notic","TX","708","73943","2"
"793445620795187204","2016-11-01","rt azi nyt big amp good stori trump tax word he deduct somebodi els loss","MikeCzin","vice presid skdknick crisi communic former spox barackobama thedemocrat mayorbows other adopt washingtonian","DC","4580","12170","1022"
"793445628013604868","2016-11-01","lol","non1amato","what happen countri","OH","976","45755","0"
"793445631603924994","2016-11-01","rt kurteichenwald trump refus produc record sought prosecutor month said oath was destroy whole time ht","orlowj","work mom frustrat freak time view avi mouthntrous","GA","127","1535","3994"
"793445637014585344","2016-11-01","rt foxandfriend fbi order all hand deck help investig abedin s email clinton distanc top aid kristin","TRUMPNEXTPRES16","presid trump year maga god famili countri","NY","352","22698","440"
"793445633789140994","2016-11-01","rt hillaryclinton we nt miss vote famili a stori presidenti campaign presid billclinton never","LLioness30","you color outsid line want make masterpiec unknown","FL","60","7860","3622"
"793445629116682240","2016-11-01","rt mitchellvii clear drop black millenni turnout elector nowher near mean tie poll","GammySusanC","the best part grand makenna adilyn cannon cash teagan wyatt","TX","248","9215","447"
"793445630437842945","2016-11-01","it becom clear possess explos inform close tie coordin donald trump","lachristygreen","nola born famili la sinc law religion polit ethic global affair alwayswithh realdemocrat","LA","3312","106114","0"
"793445636955840512","2016-11-01","rt nbc cbs cnbc cnn cnnnewday abc todayshow mattlauer georgestephanopoulo robinrobert gma morningjo amjoy msnbc","VaQuireboy","famili man colleg educ independ vietnam vet infantri cib purpl heart maga kag","VA","1148","25585","1"
"793445632501436416","2016-11-01","rt realdonaldtrump crook hillari allow run presid she delet email after get subpoena u","TrendingNowTwee","let decid futur","OH","32","1981","20320"
"793445631599804417","2016-11-01","of cours ca nt take place","ArthurLake1","","MA","2662","34326","0"
"793445633830952961","2016-11-01","rt foxandfriend ingrahamangl anyon think comey tri affect outcom elect sugg","Pallamus","constitut conserv roman cathol believ chivalri poli sci shield god psalm","TX","1547","64287","935"
"793445630903521280","2016-11-01","there s one week elect alreadi busi think futur leader","NLCWisconsin","we provid young leader w polit entrepreneurship train mentor profession advanc opportun equip civic leader","WI","548","586","0"
"793445632354770944","2016-11-01","rt hard truth obamacar outrag noth chang hillari win trump bring obamacar chang a vote mcmullin","LenoraKliemisch","","NJ","903","59477","771"
"793445642903453696","2016-11-01","rt realdonaldtrump look way crook hillari handl email case total mess she unfit presid","DanaBoos3","maga constitut conserv drain swamp no dem no rino rolltid antiglobalist honor countri vet free julian assang free general flynn","NJ","3466","356516","18317"
"793445640101658624","2016-11-01","rt newtgingrich washington postabc poll absurd trump move point last daysh never point behi","allen_nanci","draintheswamp list i blockyug trump support widow draintheswamp lockherup buildthewal","SC","2743","164918","5720"
"793445636804935682","2016-11-01","rt texa cafe chang name trump cafe he love america hope presid su hawa said ht","AmyHolcomb43","proudpatriot rolltid maga kag ufc marri scottbaiosarmi draintheswamp walkaway ifollowbackallpatriot abortionismurd no dm s","AL","18655","60659","516"
"793445644010610688","2016-11-01","wtf trump point new abc poll among like voter","YEckart1","cvhs grad tmc dubnat sfgiant tbt","AZ","281","13203","0"
"793445639803711490","2016-11-01","rt motherjon a veteran spi given fbi inform alleg russian oper cultiv donald trump","diaz_mldiaz9","human right blue wave fight injustic i truth power","CA","1448","58343","193"
"793445639858380800","2016-11-01","rt samsteinhp bill weld read passag orwel describ trump ralli","DougMoore2","i keep hit escap i still uniteblu","IL","582","6759","172"
"793445638260129793","2016-11-01","rt rscgop in addit to the fbi probe wikileak revel help explain the trump surg michael baron donald","64dodger","i number one conserv number two conserv number three conserv","FL","150","25860","2"
"793445639661035520","2016-11-01","rt eileendefreest investig donald trump a good place start trump s upcom hear child rape case decemb","GailHorn","former republican start lifecan stand direct countri go undertrump women march concern citizen polit wonk resist","MO","4076","163862","584"
"793445640638377984","2016-11-01","hillaryclinton think get crowd show without employ photoshop","ThinkingMomOf6","marri mom homeschool bizown patriot notpc draintheswamp buildthewal maga kag christian americafirst prolif deplor","TX","10170","15217","0"
"793445644677451777","2016-11-01","rt danscavino peter thiel we re vote for trump because we judg the leadership of our countri to have fail","tullyframe","trump girlnationalist conserv irish born cathol oregon duck fan","OR","8008","284831","1875"
"793445636007866368","2016-11-01","hillaryclinton it s time go jail","jstbutler","don tread me conserv proudpatriot photograhi enthusiast doxi dog lover i follow back patriot","CO","5036","7822","0"
"793445646481166336","2016-11-01","rt conservativevw lgbt group endors donald trump amp call hillari clinton detriment","godsblessingu","i come news polit tv addict much","PA","8485","24853","36"
"793445652604878848","2016-11-01","rt tomthunkitsmind trump collect donat veteran took money cut check s rest ht","SmartLiberal","i ny progress voteblu theresist impeachtrump climatechang raisethewageact","NY","2378","91296","47"
"793445645881311232","2016-11-01","hillaryclinton promis repeal amp support roycoopernc","NCConservatism","part truth teller network bring conserv news local eyewit stori across north carolina truthtellersnetwork","NC","607","3394","0"
"793445650084093952","2016-11-01","rt daveweigel accord chanc postelect column titl i wrote haramb i nt think t","richharding1","","CT","13","345","1603"
"793445646493548544","2016-11-01","if trump win i hope come transgend hesh first woman presid either obama copolit","cbiemiller","my view ee bs colorado school mine","CO","1574","46922","0"
"793445646518714368","2016-11-01","rt daveweigel pollster enthusiasm clinton slip earli vote tabul lol wut","BEXXTRA","","NC","1079","31207","224"
"793445649740013569","2016-11-01","rt the issu trump lead clinton point swift one week the issu samp","USABikerLeather","awesom biker leather helmet","FL","872","4462","127"
"793445646120484864","2016-11-01","rt yahoofin why clinton still huge favorit win rickjnewman","derekv333","republican conserv maga prolif americafirst savecaliforna fight back fake news liber propaganda","NY","1795","1105","4"
"793445648733507584","2016-11-01","clinton email trump penal racist hous discrimin clinton email trump file bankrupci six time","dmnyc","fluoresc light dim soul troll redhatt block","NY","1801","45795","0"
"793445649622577152","2016-11-01","rt jjohnsonlaw this exact gop coerc comey write letter and reveal russia investig it s insid","NewsOfMideast","news middl east also tweet polit work expos truth trump i support elizabeth warren joe biden presid","OK","3206","454511","4"
"793445646174818304","2016-11-01","rt texa cafe chang name trump cafe he love america hope presid su hawa said ht","StarryKnight47","vietnam veteran usn rigfor maga kag neverforget benghazi follow genflynn no list","AZ","17058","101193","516"
"793445648724930560","2016-11-01","rt ppollingnumb today s yougovus elector map ev need clinton trump","kypmom","mom boy dog psychiatr rn resistancedemocrat deep red oklahoma autismasperg mom pok mon go all view","OK","1538","29745","95"
"793445652399357952","2016-11-01","rt bostonfortrump trump campaign deni report trump organ tie russian bank","KGforTrump","i woman support presid trump no list pleas maga trumptrain","PA","5139","95419","1"
"793445652629901312","2016-11-01","rt texa cafe chang name trump cafe he love america hope presid su hawa said ht","Tglain","","FL","637","55954","516"
"793445656690057216","2016-11-01","rt newt if hillari elect fbi email amp foundat case buri amp serv mayb yr amp step down amp","Dianne09314822","proud daughter american expow wwiishot germani march liber general patton armi april best generat ever","NJ","15891","90714","198"
"793445655091875840","2016-11-01","rt politicususa rachel maddow shine light trump white supremacist support ctl","agsvoboda","filipino birth american choic work children disabl outdoor enthusiast anim lover polit junki imwithh resist","AR","550","69831","77"
"793445659584200705","2016-11-01","realdonaldtrump senategop housegop kellyannepol gop imwithh nevertrump lol like ground game","brighamboi","proud democrat lgbtq resist gunsens no list troll warn rts endors","MA","1520","12491","0"
"793445655268192256","2016-11-01","rt johnewadeii i believ mr trump s lack polit correct far better mrs clinton s polit corrupt my web site","PhishtownLeo","conserv wife mother termin cancer survivor given live cancersuck","PA","2569","14277","6492"
"793445661924405248","2016-11-01","rt noth trump ever said compar decad hillari viletreason act grifter hillaryliesmatt trumpsa","connieketchup","love dog kitti avid trialwatch peac way rt s endors","TX","2361","141628","238"
"793445656065024000","2016-11-01","scotus reject final challeng ohio vote law dispatchalert","OSBA","connect law student lawyer consum ohio legal resourc suprem court case break news cle practic tip","OH","8359","11640","0"
"793445653670158336","2016-11-01","today mani oceansid s elementari student cast vote next presid as v","MitchBickman","father husband director social studi hamilton enthusiast i leav rap alon game need proud part michigan alumni goblu","NY","530","2292","1"
"793445662746697728","2016-11-01","michael moor endors trump rather amaz armstrong econom","Giovanna111","entrepreneur busi owner busi develop nation expans leader fundrais busi incent travel","AL","1488","20435","0"
"793445663409332224","2016-11-01","rt thetawniest mani corinthian say well least two","Nate_ready2go","do nt complain re someon nt help chang s wrong stillwithh onwardtogeth theresist","IN","1120","219474","2"
"793445664587866112","2016-11-01","rt realdonaldtrump wow lead abc washingtonpost poll gone point two week most crook hil","malcom_phil","husband father grandfath also factori worker love god usa life long metalhead member nra widow","GA","1167","28072","14146"
"793445669268840448","2016-11-01","rt benshapiro only sexist demand equal pay equal work someth","AshtonAltman","big time griller big time chiller","SC","366","20438","274"
"793445667939033089","2016-11-01","rt realdonaldtrump hurri we need support today donat big let s make america great again","Tglain","","FL","637","55954","1873"
"793445670120067073","2016-11-01","fbi make inquiri extrump campaign manag s foreign tie","oceansperil","our ocean affect climatechang globalwarm oceanacidif coralbleach sealevelris plasticpollut overfish deoxygen","FL","1399","66191","0"
"793445676403294208","2016-11-01","rt justjenna he deduct somebodi els loss","JohnWesleyShipp","actormusician facebook facebookcom instagram johnwesleyshippjr","NY","89949","50919","52"
"793445677942579200","2016-11-01","wikileak releas latest batch clinton email","JamesPomeroy8","conserv christian lover tech scienc fan sport enjoy video game","NJ","2514","174740","0"
"793445674574503941","2016-11-01","rt halerazor fbi find russiatrump link unlik say hillari take russian bribe uranium went unreport","donnas0818","proud trump support christian fierc patriot wife mother grandmoth financ director and total fed direct countri head","AK","4441","76989","578"
"793445679360245760","2016-11-01","rt peter thiel stand out in silicon valley for support of donald trump","rabaize","profession aviat avion engin member trump persist usa deplor core rabaiz gab","IA","948","26079","1"
"793445671491645441","2016-11-01","rt realdonaldtrump crook hillari allow run presid she delet email after get subpoena u","ImDaSh_t","real nativ all day tomorrow i still remain dog diabet all foe kucmb rcjh teamkick","KS","342","11363","20320"
"793445675803500544","2016-11-01","and nt entir guess herblock would cover trump presidenti run alreadi di","AlyssaRosenberg","caus troubl postopinion marri mattgertz i stolen consider number book citadel librari alyssarosenberg washpostcom","WA","38445","75048","8"
"793445673198837760","2016-11-01","rt eeynouf the obama administr s latest target hillari clinton yes hillari clinton via realdennislynch","RayJeffrey4","usa patriot trump for potus stop social now proud american pc is for the weak stop the left to save the usa i follow back all that follow me maga","NC","1603","36565","2"
"793445674486378496","2016-11-01","rt electionday nationalholiday pleas hillaryclinton make realiti us https","marcylauren","dumptrump uniteblu resist funder trumprussia ryantraitor mcconnelltraitor trumpcrimefamili muellertim resist neveragain","DE","31937","1304831","5"
"793445685802704898","2016-11-01","rt vp penc clearwat ralli use bullhorn even power messag still clear","ladykatrina3","american wife mother restauranteur backtheblu maga","NY","2389","103097","941"
"793445680320614400","2016-11-01","report trump use dubious tax avoid scheme and hc bad person","PradaMD","","MI","1661","30926","0"
"793445686314348544","2016-11-01","rt eyesofjustic redflagnew reuter pzf ohboywhatashot zerohedg krissynjohn observ dreang","Votes4America","maga","FL","3825","56198","19"
"793445683990765569","2016-11-01","rt newtgingrich washington postabc poll absurd trump move point last daysh never point behi","AMCPhD72","seek light beauti wisdom","VA","490","18702","5720"
"793445686431932416","2016-11-01","hillaryclinton the thought you nuclear weapon even wors you ca nt even keep track email","MikeNJ76","proud persist unapologet antiliber patriot irredeem deplor trump support damn handsom husband father corvett gun enthusiast","NJ","62","3152","0"
"793445680912044032","2016-11-01","rt what outsid partner help rig danish elect","2_bluestarmom","nana nurs proisrael prolif christian conserv deep heart texa","TX","23901","342762","27"
"793445681079914496","2016-11-01","ohiodht redsteez charlescwcook cohort tri year derail trump end look foolish","RAndersonUSA","","MA","35","2448","0"
"793445686846992384","2016-11-01","rt rtamerica break wikileak releas latest batch clinton email","reb_rick","southern grace god","AR","3103","22350","297"
"793445690768621572","2016-11-01","rt gop traitor to trump","tullyframe","trump girlnationalist conserv irish born cathol oregon duck fan","OR","8008","284831","8"
"793445692710785024","2016-11-01","rt prisonplanet top psychologist googl algorithm will rig elect for hillari","LA42_LA42","maga kag just groovi chick live liber hell connecticut i follow back patriot wish noth success everyon work hard","CT","2369","59971","1126"
"793445694333915138","2016-11-01","donald trump s taxavoid maneuv report stretch law beyond recognit via aol","Skyleer4444","i free spirit respect live be a lover natur protector anim underdog i touch spirit side","FL","117","5423","0"
"793445691074813956","2016-11-01","hillaryclinton yes hell yes that s capit work do nt know hillari reward best perform amp rais perform","B_Rad_lee55","air forc navi vet mba parttim univers instructor ucsd qualiti system secur profession homeown oceansid ca republican","CA","467","5956","0"
"793445694237446144","2016-11-01","rt tgradous trump warn sleazebag weiner major secur risk weinerprob weinersdevic weinerdocumentari","mary_marythe1","retir librarian","NC","377","31524","58"
"793445694946226176","2016-11-01","lock","djsnluv","trumpismypresid maga sethrich nosharia i israel godblessamerica godblessourpotus nativenewyork persist nolist dani","CA","3297","28413","0"
"793445689011286018","2016-11-01","rt teamtrump crook here clinton free privat jet scam work","Drea_dawn78","daughter vietnam veteran wife us navi veteran mother us navi submarin jesusislord maga kag trump codeofvet","KS","3958","6179","526"
"793445693549481984","2016-11-01","remov trump s star hollywood walk fame why even","carolgrn50","animalenvironment activist healthfit enthusiast","TX","25","8896","0"
"793445703464824832","2016-11-01","champaign clinton gang back hot water","CentralILAlive","help see great websit info central illinoi","IL","236","161426","0"
"793445700314894336","2016-11-01","rt loudobb hillari justic fbi leader rock in clinton cartel probe via wsj maga","Rocofagi1","medicin polit garden music tx aggi astro world travel bdjanuari grandk volunt hospschool beach retir","TX","2495","94625","1874"
"793445702613475328","2016-11-01","wikileak here how the clinton free privat jet scam work via dailycal draintheswamp","mphillips1699","i mother grandmoth widow semi retir i work law enforc school system truck driver car sale mani other sixti year","TN","70","7257","0"
"793445701057478656","2016-11-01","rt russellblairct when bush lost clinton handl","walkerswalk11","","NY","3037","16946","8876"
"793445696523436032","2016-11-01","rt deanschanzel caught clinton voter buss poll","tadams1234bg","trump support maga southern girl amend l ve america believ constitut follow back trump peep","SC","18173","106799","36"
"793445696246513665","2016-11-01","rt hekasia comey treason harri reid make serious accus campaign comey cover trump russia connect","AnastasiaBarzee","mom actress bway w end","NY","1732","44891","1"
"793445702638661632","2016-11-01","rt fbi famous case amp crimin hillari clinton crimin investig fbi","mednurse202","christian conserv patriot trump support maga femal we didnt buri our gun we buri tyrant","MI","9499","157957","2"
"793445702705696768","2016-11-01","rt elisepartin the local race make differ they import vote local","TheYumDiary","connect awesom human even awesom pr nerd food nerd garden nerd interweb nerd let s parti","SC","2520","5887","8"
"793445699807358977","2016-11-01","rt tonyschwartz never forget trump ban muslim believ mexican rapist pay tax feel free assault women","KaylaMcLennon","if wan na end war stuff got ta sing loud","TX","43","409","5062"
"793445695952912384","2016-11-01","i suspect ll lot help mani quarter gregdoucett","Dawnsfire","superb typo artist i nt followback i rt thing amus notmycircus","NC","2603","129431","1"
"793445709739622401","2016-11-01","donald trump s taxavoid maneuv report stretch law beyond recognit via aol crook trump","OnlyWhiteTiger","i resist also happili marri democrat i democrat","NY","19351","238142","0"
"793445705952137216","2016-11-01","rt jengranholm my head spin stun trump stori tonight","Storm_Rising","polit junki activist generat new yorker indigen feminist work class jengranholm granholm rick grime usa","NY","1157","70791","118"
"793445710406430721","2016-11-01","africanamerican voter purg registr roll target intimid trump campaign via salon","ESotomayorM","husband father three amaz children retir dhs vietnam era veteran work improv immigr relationship within usalatin america","NC","523","17754","0"
"793445704232529920","2016-11-01","rt rtamerica break wikileak releas latest batch clinton email","muhemmedasfand","googl expert digitalmarket seo sem socialmedia market ecommerc store builder experienc magento wordpress photoshop firework","NY","558","158475","0"
"793445705792847872","2016-11-01","rt ingrahamangl percent histori eye what stop hillari","LenoraKliemisch","","NJ","903","59477","412"
"793445705532616704","2016-11-01","rt mix data am bad nat l poll clinton bad state poll trump trump chanc anoth tick http","SnarkAmendment","southern snowflak democrat natur lover theresist uniteblu bluewav impeachmenttaskforc trumprussia momsdemand gunsens","TN","5143","180775","955"
"793445706925125632","2016-11-01","mt cliffwilkin make elect make break cosproject","BWTEIM","constitut conserv free market capitalist cosproject brain health mission brainwarrior","IA","3191","107060","0"
"793445709274112000","2016-11-01","rt taniel septa strike remind s earli vote pennsylvania come philli turnout","SeriouslyJr","teamcastro i alway want smoke","NJ","1642","210615","52"
"793445719495630850","2016-11-01","rt ofccadjust minut circus coverag crookedhillari done entir nation process notic s hillar","kimsanjulian","","WV","444","10471","10"
"793445717251620864","2016-11-01","rt jonteinspain if elect end first term clinton slush fund worth million dollar usa trillion","Terrybu46320496","averag american that readi countri becom great nation","NY","164","2288","13"
"793445713678131200","2016-11-01","confid even hillari clinton momentum slow","JulieZebrak","doj fincen alum polit consult organ cofound founder yesmomscan member khive e yesmomscan gmailcom","MD","18892","40353","0"
"793445718232932353","2016-11-01","hillaryclinton s fault start russia","nickbabcock1","","CO","208","4295","0"
"793445718706917376","2016-11-01","faithrubpol cnn msnbc novemb trump univers lawsuit","TnGovern","takebackthesen","LA","4098","45727","4"
"793445712927358976","2016-11-01","ewwwwwwwwwwwwwwwwwww","sassypoopines","scream pillow","TN","46","4596","0"
"793445717486338050","2016-11-01","rt if russia threat usa hillari clinton sell uranium nuke clintonnewsnetwork kellyfil","help_u46","god famili countri guitar nra fun dog ring bell a season conserv patriot love trump maga not look date","TX","2419","19264","1621"
"793445716492427264","2016-11-01","rt mitchellvii i m happi abc poll show trump one s still garbag he","AMCPhD72","seek light beauti wisdom","VA","490","18702","295"
"793445718635769856","2016-11-01","rt nbcpolit paul ryan i vote trump","zdaniel","aussiedc bureau chief abcnew ex rural reportersoutheast asia africa correspond wifemumauthor storytel angelmelbourn borntassi bred","WA","27611","41573","24"
"793445720200097793","2016-11-01","donald trump use legal dubious method avoid pay tax","oceansperil","our ocean affect climatechang globalwarm oceanacidif coralbleach sealevelris plasticpollut overfish deoxygen","FL","1399","66191","0"
"793445721978568704","2016-11-01","rt wikileak former cnn host current dnc chair donna brazil expos leak townhal question hillari clinton","DanilleMamm2","old school maga proud member trumptrain tolerantexcept place","NJ","2858","24171","16317"
"793445724633595904","2016-11-01","rt realdonaldtrump crook hillari allow run presid she delet email after get subpoena u","ShnMCD89gp","happili marri natasha mcdermott hunt nh","NH","124","8815","20320"
"793445721559097344","2016-11-01","ohiofordjt lisafedup paduch rsecaur need pa elect hope get","edhealey31","former healthcar executiverec retiredwork outgolf polit junkievietnam era veteran airborn medic maga","CA","2901","6734","0"
"793445729217810433","2016-11-01","rt melodyejoyo realdonaldtrump beat clinton new abc poll a swing we deplor might bring victori home yet https","TrumpWeiners4","penni lar darbi rescu mini dachshund maga lar look adventur penni love food darbi recov back injuri","CA","472","4988","20"
"793445722226065408","2016-11-01","rt hekasia donald trump destroy email record document defianc court order","AnastasiaBarzee","mom actress bway w end","NY","1732","44891","18"
"793445725187117056","2016-11-01","just in special taskforc move to investig fbi director over elect","Bipartisanism","we bring news news bipartisanreportcom","WA","146323","49812","77"
"793445726768553985","2016-11-01","news breakingnew secret servic request research sen richard burr suggest clinton us","BreakingNews_91","breakingnew","NY","139","112244","0"
"793445736612450304","2016-11-01","rt texastweetybird hillari two offici favor morocco result million clinton foundat clintoncrimefamili","paulasul1414","follow parler christian nationalist maga conserv prolif nra militari bluelivesmatt genflynn train porn","MA","8595","174516","2"
"793445737644294144","2016-11-01","mitchellviihow hell hc compet amp trump heavi favorit earlier primariesw didnt know till in","roxyloveslucy","indiana kid grandson dog b w movi film noir countri life golflucyclass rock indi car vote trump i work time i m poop","IN","8734","286100","0"
"793445729557766144","2016-11-01","rt kelemencari clinton clinton drunkhillari sobertrump tuesdaymotiv","truthluvr","alwaystrump forevertrump neverhillari trumpnowmorethanev","IL","590","1694","69"
"793445731130630146","2016-11-01","what hypocrit cliffpott dennislintz occuworld kittybhagat awakenppl","mariecountryman","impeachtrump gogreta gaza instagram gtto socialist adoptnotshop no dms unless friend extinct rebellion","VT","3692","117867","2"
"793445730945863680","2016-11-01","rt cjr here podcast worth listen elect season","mrCLEANqs","love ask question learn neoliber polici nerd into polit tech natur strategi current event philosophi dog bird joke tcb","CO","406","17440","2"
"793445737946374145","2016-11-01","rt harlan wapoabc track poll trump clinton hillari collaps extend point swing day the dam broke","PhishtownLeo","conserv wife mother termin cancer survivor given live cancersuck","PA","2569","14277","410"
"793445731591917568","2016-11-01","rt harlan fbi agent push clinton foundat investig justic dept shut sad say surpris","RickDreibelbis","follow jesus mannachurch elevationchurch proud american anim lover protector vegan goheel","NC","1323","56918","1074"
"793445734158704641","2016-11-01","rt adamparkhomenko it s amaz uncov swamp trump campaign get drain still tax return howev","ricori2","wife mom mimi navymom i outrag everyday impeach no dms resist follow funder","CA","4250","9426","340"
"793445745080885248","2016-11-01","rt isikoff fascin report trump backer kremlin tie catherinebelton","Vi44","","FL","487","446001","45"
"793445738894229504","2016-11-01","rt thehil break paul ryan say vote trump","raelandrews","i billion human ever walk earth everi step i take i m leav part behind so are you","MI","100","7327","81"
"793445738437046276","2016-11-01","rt foxandfriend tgowdysc comey nt tell clinton set server lie i nt know s respons ht","tonyhowitt2","automot technician husband father grandfath truli bless","TN","265","2775","3264"
"793445740429336576","2016-11-01","rt texastweetybird clinton foundat final investig corrupt fraud clintoncrimefamili","SilvioScorpio","","FL","57","1068","1"
"793445743294091264","2016-11-01","rt foxandfriend fbi order all hand deck help investig abedin s email clinton distanc top aid kristin","Byronditto","maga kag graduat ucla univers corner lenox ave","NY","2354","34841","440"
"793445739267366913","2016-11-01","rt inbox clinton add nevada event wednesday novemb las vega two day earli vote end state h","justamexican","cagefre mexican insid live la vida buena en el otro lado l resist","AZ","4351","49368","160"
"793445741314334720","2016-11-01","rt johnkstahlusa wikileak announc immin launch phase three elect coverag bring julian ccot","PabloLeslie","christian conserv retir navi antiobama antihillari univ az ok graduat freedom love buick owner trumptrain maga gdson marin","TN","7817","212054","86"
"793445743759532032","2016-11-01","and i want see ninaturn peopl similar passion fire run next elect","LeopoldxStotch","husband father artist gamer musician","CA","1511","5049","4"
"793445753754705920","2016-11-01","rt tonyschwartz never forget trump ban muslim believ mexican rapist pay tax feel free assault women","essthus2107","i dream much work littl quot sylvia plath lot","NY","1183","12012","5062"
"793445749279326208","2016-11-01","rt donaldjtrumpjr ny time hillari s best surrog say link know campaign lie along deflect usual http","Jimsch3150","","FL","341","28142","1137"
"793445749828694016","2016-11-01","rt realdonaldtrump crook hillari allow run presid she delet email after get subpoena u","dlh0404","marri brent mom ashlyn camill bradi","WA","337","6796","20320"
"793445752378830848","2016-11-01","hillari said trump get elect could caus civil war america i m pretti sure fault establish","karabatsost75","","IA","79","1136","0"
"793445749371510784","2016-11-01","rt sandratxa im vote candid fbi investig trump maga americafirst hillari imwithh candysong ht","connieketchup","love dog kitti avid trialwatch peac way rt s endors","TX","2361","141628","690"
"793445750441115649","2016-11-01","rt vmpcott watch donald trump take everi side everi issu pjnet","AnnStokes55","jesus lord polit awak grame cruzcrew makedclisten freedomwork heritagesentinel walkaway blexit goa maga jexodus newli marri","NC","5143","101023","2"
"793445753448456192","2016-11-01","rt markgendala no trump tax return so was nt america s middl class ruin insid releas tax retur","Kindhearted2015","posit energykind marriedmom prolif walkaway draintheswamp dislik vaccineinjuri chemo chemtrail fluorid gmo bad manner","FL","14556","97370","17"
"793445753188409350","2016-11-01","rt brasilmag wit trump also rape use disappear threaten anoth victim","StableGenius33","father great kid financi advisor hockey coach populist humanist lover thing scienc truth seeker","NY","462","40193","18"
"793445758942973954","2016-11-01","repgoodlatt secretari clinton one els blame except she honest secret email server","JudiciaryGOP","offici twitter hous committe judiciari republican rank member repdougcollin","WA","58656","11631","26"
"793445758015987712","2016-11-01","rt therickwilson then goe duel it s constitut duh","JohnShepard","conserv curmudgeon outdoorsman illini buff alumn","CO","575","11693","53"
"793445755918909440","2016-11-01","rt loudobb maga trumppenc trumptrain","allen_nanci","draintheswamp list i blockyug trump support widow draintheswamp lockherup buildthewal","SC","2743","164918","507"
"793445758607433728","2016-11-01","rt nytim the pirat parti big winner iceland s elect","RuthBLee","nurs manag conserv histori nut avid reader diehard red sox fan maga americafirst nodaca noamnesti","NC","6436","29186","410"
"793445758548803588","2016-11-01","rt abc new donald trump edg hillari clinton today s abc newswashington post track poll","JerryTravone","the offici twitter jerri travon i m youtub actor formal grim toy show founder bto hard gamer","NJ","14269","33751","1150"
"793445768728195072","2016-11-01","wit trump also rape use disappear threaten anoth victim","coopah","my heart s fix democrat way thing i love countri care citizen liber god way also wise","NC","22193","299899","3"
"793445765418917890","2016-11-01","rt kimdotcom there s unpublish materi yet come clinton serious troubl","JoyaMia00","maga istand sicilianamerican marri beauti boy trump trump proisrael draintheswamp liberalismisamentaldisord","FL","13522","30349","4522"
"793445767512002560","2016-11-01","clinton email trump goe debat show limit knowledg world polit clinton email trump slam peopl pow","dmnyc","fluoresc light dim soul troll redhatt block","NY","1801","45795","0"
"793445766127767552","2016-11-01","rt model remain wellalign bet market give trump chanc other model put trump low","Dav_in_SoCal","oh happi day ve block genflynn punkass son mflynnjr those coward snowflak ca nt handl truth lol","CA","110","13253","235"
"793445770535985152","2016-11-01","rt newt if hillari elect fbi email amp foundat case buri amp serv mayb yr amp step down amp","rlgrayca","vote trump ban mercnew vote proleo legal immigr strong militari draintheswamp buildthewal hillbilli maga","TX","2369","42583","198"
